"participant_id","list_number","verb","verb_type","sentence_pair_id","sentence_1","sentence_2","same_sense","dissimilarity","response_time_ms"
"336209fa-b21a-4021-9f46-fdd91d93093e",10,"close","result","pair115","The executive closed the deal.","The lawyer closed the case.",1,96,9256
"336209fa-b21a-4021-9f46-fdd91d93093e",10,"bump","manner","pair116","The teacher bumped the deadline.","The waiter bumped the table.",1,96,6899
"336209fa-b21a-4021-9f46-fdd91d93093e",10,"smear","manner","pair117","The article smeared the celebrity.","The artist smeared the paint.",0,85,10043
"336209fa-b21a-4021-9f46-fdd91d93093e",10,"close","result","pair118","The author closed the chapter.","The baker closed the oven.",1,81,7817
"336209fa-b21a-4021-9f46-fdd91d93093e",10,"shoot","manner","pair119","The photographer shot the wedding.","The technician shot the fireworks.",0,69,7172
"336209fa-b21a-4021-9f46-fdd91d93093e",10,"fill","result","pair120","The love filled the void.","The secretary filled the schedule.",0,92,9239
"336209fa-b21a-4021-9f46-fdd91d93093e",10,"cover","result","pair121","The writer covered the election.","The channel covered the story.",1,71,8193
"336209fa-b21a-4021-9f46-fdd91d93093e",10,"hit","manner","pair122","The investor hit the goal.","The arrow hit the target.",1,62,10227
"336209fa-b21a-4021-9f46-fdd91d93093e",10,"kill","result","pair123","The team killed the rivals.","The joke killed the evening.",0,96,6183
"336209fa-b21a-4021-9f46-fdd91d93093e",10,"pull","manner","pair124","The regulators pulled the product.","The worker pulled the lever.",0,93,7478
"336209fa-b21a-4021-9f46-fdd91d93093e",10,"hit","manner","pair125","The child hit the pillow.","The batter hit the ball.",1,98,6003
"336209fa-b21a-4021-9f46-fdd91d93093e",10,"hit","manner","pair126","The arrow hit the target.","The batter hit the ball.",0,36,6813
"336209fa-b21a-4021-9f46-fdd91d93093e",10,"kill","result","pair127","The traveler killed the afternoon.","The mistake killed the proposal.",0,91,11472
"336209fa-b21a-4021-9f46-fdd91d93093e",10,"cover","result","pair128","The snow covered the footprints.","The policy covered the accident.",0,65,7377
"336209fa-b21a-4021-9f46-fdd91d93093e",10,"bump","manner","pair129","The waiter bumped the table.","The driver bumped the curb.",0,66,6410
"0227a478-0e08-43c4-b90d-498340e73187",9,"smear","manner","pair024","The baker smeared the frosting.","The artist smeared the paint.",1,37,4117
"0227a478-0e08-43c4-b90d-498340e73187",9,"kill","result","pair039","The traveler killed the afternoon.","The joke killed the evening.",0,29,5005
"0227a478-0e08-43c4-b90d-498340e73187",9,"hit","manner","pair029","The hurricane hit the coastline.","The solution hit the inventor.",0,100,6868
"0227a478-0e08-43c4-b90d-498340e73187",9,"close","result","pair036","The author closed the chapter.","The chauffeur closed the door.",1,15,6565
"0227a478-0e08-43c4-b90d-498340e73187",9,"shoot","manner","pair047","The robber shot the victim.","The hunter shot the deer.",1,44,2539
"0227a478-0e08-43c4-b90d-498340e73187",9,"clear","result","pair026","The horse cleared the jump.","The hiker cleared the obstacle.",1,27,2824
"0227a478-0e08-43c4-b90d-498340e73187",9,"fill","result","pair025","The secretary filled the schedule.","The waiter filled the glass.",1,92,3121
"0227a478-0e08-43c4-b90d-498340e73187",9,"bump","manner","pair033","The teacher bumped the deadline.","The gardener bumped the statue.",1,100,3664
"0227a478-0e08-43c4-b90d-498340e73187",9,"fold","result","pair042","The cleaner folded the clothes.","The baker folded the flour.",0,41,3139
"0227a478-0e08-43c4-b90d-498340e73187",9,"clear","result","pair034","The bookkeeper cleared the payment.","The waiter cleared the table.",0,100,4342
"0227a478-0e08-43c4-b90d-498340e73187",9,"cover","result","pair045","The writer covered the election.","The snow covered the footprints.",0,100,2795
"0227a478-0e08-43c4-b90d-498340e73187",9,"kill","result","pair038","The couple killed the evening.","The traveler killed the afternoon.",1,31,2211
"0227a478-0e08-43c4-b90d-498340e73187",9,"cover","result","pair032","The snow covered the footprints.","The insurance covered the damage.",0,97,3028
"0227a478-0e08-43c4-b90d-498340e73187",9,"bump","manner","pair028","The gardener bumped the statue.","The ball bumped the couch.",0,30,2578
"0227a478-0e08-43c4-b90d-498340e73187",9,"push","manner","pair044","The artwork pushed the boundaries.","The pilot pushed the button.",0,94,4411
"0227a478-0e08-43c4-b90d-498340e73187",9,"kill","result","pair041","The team killed the rivals.","The criminal killed the victim.",0,64,3372
"0227a478-0e08-43c4-b90d-498340e73187",9,"fill","result","pair030","The love filled the void.","The farmer filled the bucket.",0,79,3415
"0227a478-0e08-43c4-b90d-498340e73187",9,"break","result","pair031","The company broke the law.","The journalist broke the story.",0,31,2133
"0227a478-0e08-43c4-b90d-498340e73187",9,"fold","result","pair043","The manager folded the project.","The founder folded the company.",1,14,3616
"0227a478-0e08-43c4-b90d-498340e73187",9,"pull","manner","pair040","The scandal pulled the reporters.","The advertisement pulled the customers.",1,22,2004
"0227a478-0e08-43c4-b90d-498340e73187",9,"hit","manner","pair035","The investor hit the goal.","The hurricane hit the coastline.",1,100,2304
"0227a478-0e08-43c4-b90d-498340e73187",9,"close","result","pair037","The executive closed the deal.","The author closed the chapter.",0,83,2818
"0227a478-0e08-43c4-b90d-498340e73187",9,"push","manner","pair046","The politician pushed the policy.","The company pushed the product.",1,76,1484
"0227a478-0e08-43c4-b90d-498340e73187",9,"open","result","pair027","The consultant opened the discussion.","The chairperson opened the meeting.",1,33,2104
"cc4b6e0b-ad69-41a9-8700-0cb6a90a973d",3,"shoot","manner","pair080","The photographer shot the wedding.","The robber shot the victim.",0,100,3101
"cc4b6e0b-ad69-41a9-8700-0cb6a90a973d",3,"bump","manner","pair079","The dean bumped the meeting.","The driver bumped the curb.",0,100,7272
"cc4b6e0b-ad69-41a9-8700-0cb6a90a973d",3,"pull","manner","pair083","The regulators pulled the product.","The scandal pulled the reporters.",0,97,4897
"cc4b6e0b-ad69-41a9-8700-0cb6a90a973d",3,"kill","result","pair081","The couple killed the evening.","The cat killed the mouse.",0,94,4614
"cc4b6e0b-ad69-41a9-8700-0cb6a90a973d",3,"fold","result","pair072","The founder folded the company.","The child folded the paper.",0,99,18167
"cc4b6e0b-ad69-41a9-8700-0cb6a90a973d",3,"close","result","pair075","The lawyer closed the case.","The baker closed the oven.",0,93,4085
"cc4b6e0b-ad69-41a9-8700-0cb6a90a973d",3,"kill","result","pair071","The joke killed the evening.","The cat killed the mouse.",1,98,2634
"cc4b6e0b-ad69-41a9-8700-0cb6a90a973d",3,"push","manner","pair067","The company pushed the product.","The athlete pushed the limit.",0,75,4967
"cc4b6e0b-ad69-41a9-8700-0cb6a90a973d",3,"hit","manner","pair076","The solution hit the inventor.","The batter hit the ball.",1,78,7295
"cc4b6e0b-ad69-41a9-8700-0cb6a90a973d",3,"hit","manner","pair074","The traveler hit the delay.","The idea hit the researcher.",0,89,5018
"cc4b6e0b-ad69-41a9-8700-0cb6a90a973d",3,"kill","result","pair077","The business killed the competition.","The criminal killed the victim.",0,100,3216
"cc4b6e0b-ad69-41a9-8700-0cb6a90a973d",3,"break","result","pair069","The president broke the promise.","The journalist broke the story.",0,94,3445
"cc4b6e0b-ad69-41a9-8700-0cb6a90a973d",3,"smear","manner","pair068","The journalist smeared the business.","The baker smeared the frosting.",0,61,4777
"cc4b6e0b-ad69-41a9-8700-0cb6a90a973d",3,"clear","result","pair070","The hiker cleared the obstacle.","The officer cleared the request.",0,100,4152
"cc4b6e0b-ad69-41a9-8700-0cb6a90a973d",3,"fill","result","pair084","The festival filled the weekend.","The secretary filled the schedule.",1,74,4295
"cc4b6e0b-ad69-41a9-8700-0cb6a90a973d",3,"break","result","pair082","The journalist broke the story.","The burglar broke the window.",0,100,3485
"cc4b6e0b-ad69-41a9-8700-0cb6a90a973d",3,"hit","manner","pair073","The arrow hit the target.","The solution hit the inventor.",0,100,4646
"cc4b6e0b-ad69-41a9-8700-0cb6a90a973d",3,"cover","result","pair078","The channel covered the story.","The policy covered the accident.",0,93,3204
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"cover","result","pair023","The channel covered the story.","The snow covered the footprints.",0,84,9807
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"break","result","pair012","The president broke the promise.","The company broke the law.",1,37,5034
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"pull","manner","pair004","The business pulled the service.","The climber pulled the rope.",0,84,5765
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"kill","result","pair003","The business killed the competition.","The mistake killed the proposal.",0,43,8879
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"kill","result","pair015","The couple killed the evening.","The joke killed the evening.",0,79,10212
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"close","result","pair013","The lawyer closed the case.","The author closed the chapter.",0,57,7023
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"clear","result","pair011","The waiter cleared the table.","The worker cleared the rubble.",1,20,8655
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"kill","result","pair022","The mistake killed the proposal.","The cat killed the mouse.",1,91,4850
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"clear","result","pair005","The horse cleared the jump.","The worker cleared the rubble.",0,89,6377
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"open","result","pair016","The chairperson opened the meeting.","The farmer opened the gate.",0,65,6099
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"hit","manner","pair009","The traveler hit the delay.","The hurricane hit the coastline.",1,77,8988
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"shoot","manner","pair002","The hunter shot the deer.","The technician shot the fireworks.",0,52,5845
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"break","result","pair020","The doctor broke the news.","The burglar broke the window.",0,87,8124
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"fill","result","pair008","The donations filled the need.","The farmer filled the bucket.",0,72,6185
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"push","manner","pair018","The politician pushed the policy.","The shopper pushed the cart.",0,83,3896
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"pull","manner","pair014","The advertisement pulled the customers.","The worker pulled the lever.",0,80,4497
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"fold","result","pair017","The baker folded the flour.","The chef folded the eggs.",1,5,7104
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"fold","result","pair006","The manager folded the project.","The chef folded the eggs.",0,76,5552
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"hit","manner","pair010","The solution hit the inventor.","The idea hit the researcher.",1,10,8256
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"hit","manner","pair021","The investor hit the goal.","The batter hit the ball.",0,66,3496
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"shoot","manner","pair001","The director shot the scene.","The athlete shot the ball.",0,60,7525
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"push","manner","pair019","The pilot pushed the button.","The shopper pushed the cart.",1,65,4175
"caf2c0b9-2ac5-4c52-823f-a53b9a29d15b",15,"bump","manner","pair007","The dean bumped the meeting.","The gardener bumped the statue.",1,80,5133
"7e7060b1-b544-477f-affd-7038f5103eac",12,"pull","manner","pair130","The regulators pulled the product.","The advertisement pulled the customers.",0,75,10509
"7e7060b1-b544-477f-affd-7038f5103eac",12,"clear","result","pair131","The hiker cleared the obstacle.","The waiter cleared the table.",0,86,3019
"7e7060b1-b544-477f-affd-7038f5103eac",12,"kill","result","pair132","The business killed the competition.","The cat killed the mouse.",0,84,2852
"7e7060b1-b544-477f-affd-7038f5103eac",12,"fill","result","pair133","The festival filled the weekend.","The farmer filled the bucket.",1,84,4307
"7e7060b1-b544-477f-affd-7038f5103eac",12,"cover","result","pair134","The channel covered the story.","The insurance covered the damage.",0,88,13871
"7e7060b1-b544-477f-affd-7038f5103eac",12,"break","result","pair135","The journalist broke the story.","The guest broke the plate.",0,87,3268
"7e7060b1-b544-477f-affd-7038f5103eac",12,"smear","manner","pair136","The journalist smeared the business.","The artist smeared the paint.",0,88,4054
"7e7060b1-b544-477f-affd-7038f5103eac",12,"push","manner","pair137","The company pushed the product.","The pilot pushed the button.",0,89,3230
"7e7060b1-b544-477f-affd-7038f5103eac",12,"hit","manner","pair138","The traveler hit the delay.","The child hit the pillow.",0,82,5966
"7e7060b1-b544-477f-affd-7038f5103eac",12,"hit","manner","pair139","The idea hit the researcher.","The child hit the pillow.",1,83,5443
"7e7060b1-b544-477f-affd-7038f5103eac",12,"fill","result","pair140","The love filled the void.","The donations filled the need.",1,31,7599
"7e7060b1-b544-477f-affd-7038f5103eac",12,"fold","result","pair141","The founder folded the company.","The baker folded the flour.",0,82,3416
"7e7060b1-b544-477f-affd-7038f5103eac",12,"shoot","manner","pair142","The photographer shot the wedding.","The hunter shot the deer.",0,84,2680
"7e7060b1-b544-477f-affd-7038f5103eac",12,"break","result","pair143","The president broke the promise.","The burglar broke the window.",0,83,4081
"7e7060b1-b544-477f-affd-7038f5103eac",12,"kill","result","pair144","The traveler killed the afternoon.","The business killed the competition.",0,75,5240
"7e7060b1-b544-477f-affd-7038f5103eac",12,"hit","manner","pair145","The arrow hit the target.","The idea hit the researcher.",0,80,2617
"7e7060b1-b544-477f-affd-7038f5103eac",12,"kill","result","pair146","The criminal killed the victim.","The cat killed the mouse.",1,14,4223
"7e7060b1-b544-477f-affd-7038f5103eac",12,"close","result","pair147","The lawyer closed the case.","The chauffeur closed the door.",0,82,2844
"7e7060b1-b544-477f-affd-7038f5103eac",12,"bump","manner","pair148","The waiter bumped the table.","The gardener bumped the statue.",1,20,7562
"dc5e6304-377a-4b78-a500-1ba2d9d6379f",2,"fold","result","pair141","The founder folded the company.","The baker folded the flour.",0,100,4820
"dc5e6304-377a-4b78-a500-1ba2d9d6379f",2,"kill","result","pair146","The criminal killed the victim.","The cat killed the mouse.",1,100,4202
"dc5e6304-377a-4b78-a500-1ba2d9d6379f",2,"fill","result","pair140","The love filled the void.","The donations filled the need.",1,86,7068
"dc5e6304-377a-4b78-a500-1ba2d9d6379f",2,"break","result","pair143","The president broke the promise.","The burglar broke the window.",0,100,4413
"dc5e6304-377a-4b78-a500-1ba2d9d6379f",2,"shoot","manner","pair142","The photographer shot the wedding.","The hunter shot the deer.",0,100,3332
"dc5e6304-377a-4b78-a500-1ba2d9d6379f",2,"close","result","pair147","The lawyer closed the case.","The chauffeur closed the door.",0,100,3580
"dc5e6304-377a-4b78-a500-1ba2d9d6379f",2,"push","manner","pair137","The company pushed the product.","The pilot pushed the button.",0,100,4027
"dc5e6304-377a-4b78-a500-1ba2d9d6379f",2,"fill","result","pair133","The festival filled the weekend.","The farmer filled the bucket.",1,100,3189
"dc5e6304-377a-4b78-a500-1ba2d9d6379f",2,"kill","result","pair144","The traveler killed the afternoon.","The business killed the competition.",0,77,6292
"dc5e6304-377a-4b78-a500-1ba2d9d6379f",2,"bump","manner","pair148","The waiter bumped the table.","The gardener bumped the statue.",1,50,7251
"dc5e6304-377a-4b78-a500-1ba2d9d6379f",2,"hit","manner","pair145","The arrow hit the target.","The idea hit the researcher.",0,86,4149
"dc5e6304-377a-4b78-a500-1ba2d9d6379f",2,"pull","manner","pair130","The regulators pulled the product.","The advertisement pulled the customers.",0,95,5661
"dc5e6304-377a-4b78-a500-1ba2d9d6379f",2,"break","result","pair135","The journalist broke the story.","The guest broke the plate.",0,100,3484
"dc5e6304-377a-4b78-a500-1ba2d9d6379f",2,"smear","manner","pair136","The journalist smeared the business.","The artist smeared the paint.",0,100,4860
