"discourse","annotator","predicate","rating","embedding","modal_type","factive","genre"
"BNC-1094","A1GXFMAC759VRM","see",3,"modal","AB","yes","BNC"
"BNC-1094","A36SM7QM8OK3H6","see",3,"modal","AB","yes","BNC"
"BNC-1094","A2W3I2GBGDB637","see",3,"modal","AB","yes","BNC"
"BNC-1094","A3609GDWR2JCCA","see",3,"modal","AB","yes","BNC"
"BNC-1094","AR1IWBDA7MC86","see",3,"modal","AB","yes","BNC"
"BNC-1094","A25YG9M911WA3T","see",3,"modal","AB","yes","BNC"
"BNC-1094","A150GMV1YQWWB3","see",3,"modal","AB","yes","BNC"
"BNC-1094","A1MJVTR0PCKBWW","see",3,"modal","AB","yes","BNC"
"BNC-1095","AX06ZUCRNSGB3","see",3,"modal","AB","yes","BNC"
"BNC-1095","A1GXFMAC759VRM","see",2,"modal","AB","yes","BNC"
"BNC-1095","AFN5VMMGYPF1I","see",3,"modal","AB","yes","BNC"
"BNC-1095","A3OXSIR9YH1FT6","see",3,"modal","AB","yes","BNC"
"BNC-1095","AOTF48KUV9KWM","see",2,"modal","AB","yes","BNC"
"BNC-1095","A3E9A9O3CLMEW","see",3,"modal","AB","yes","BNC"
"BNC-1095","AR1IWBDA7MC86","see",-2,"modal","AB","yes","BNC"
"BNC-1095","A36SM7QM8OK3H6","see",3,"modal","AB","yes","BNC"
"BNC-1099","A1NM7ZPZ3NH412","see",3,"modal","AB","yes","BNC"
"BNC-1099","A1GXFMAC759VRM","see",3,"modal","AB","yes","BNC"
"BNC-1099","A3OMUSG91MTI3H","see",3,"modal","AB","yes","BNC"
"BNC-1099","A25YG9M911WA3T","see",3,"modal","AB","yes","BNC"
"BNC-1099","A1945USNZHTROX","see",3,"modal","AB","yes","BNC"
"BNC-1099","A34930YXVQ8SUT","see",3,"modal","AB","yes","BNC"
"BNC-1099","A3RDH0U2H6JCBC","see",3,"modal","AB","yes","BNC"
"BNC-1099","A36SM7QM8OK3H6","see",3,"modal","AB","yes","BNC"
"BNC-1100","A3VVR8NR3ED04C","see",3,"modal","AB","yes","BNC"
"BNC-1100","A1FHH3XEFEQYV7","see",1,"modal","AB","yes","BNC"
"BNC-1100","A1NM7ZPZ3NH412","see",3,"modal","AB","yes","BNC"
"BNC-1100","A36SM7QM8OK3H6","see",3,"modal","AB","yes","BNC"
"BNC-1100","AEO84PDSWW0W","see",3,"modal","AB","yes","BNC"
"BNC-1100","A1GXFMAC759VRM","see",3,"modal","AB","yes","BNC"
"BNC-1100","A25YG9M911WA3T","see",3,"modal","AB","yes","BNC"
"BNC-1100","A1945USNZHTROX","see",3,"modal","AB","yes","BNC"
"BNC-1100","AC5UD8N187QD6","see",3,"modal","AB","yes","BNC"
"BNC-1101","A1GXFMAC759VRM","see",3,"modal","AB","yes","BNC"
"BNC-1101","A1MJVTR0PCKBWW","see",2,"modal","AB","yes","BNC"
"BNC-1101","A150GMV1YQWWB3","see",3,"modal","AB","yes","BNC"
"BNC-1101","A25YG9M911WA3T","see",3,"modal","AB","yes","BNC"
"BNC-1101","AZIY6IFOS4CVC","see",3,"modal","AB","yes","BNC"
"BNC-1101","A2EOOF9D135HQ1","see",3,"modal","AB","yes","BNC"
"BNC-1101","A3L2UB07EZJAMD","see",3,"modal","AB","yes","BNC"
"BNC-1101","A36SM7QM8OK3H6","see",3,"modal","AB","yes","BNC"
"BNC-1101","A33NK36A94Y75Y","see",-2,"modal","AB","yes","BNC"
"BNC-1102","A22ABLVEI5EGPL","see",3,"modal","AB","yes","BNC"
"BNC-1102","APITQRRX2PADB","see",2,"modal","AB","yes","BNC"
"BNC-1102","AOVN1TVNI7HJ7","see",3,"modal","AB","yes","BNC"
"BNC-1102","A333BXH5ATXBHC","see",3,"modal","AB","yes","BNC"
"BNC-1102","A1QVNF19XSRSD7","see",1,"modal","AB","yes","BNC"
"BNC-1102","ASI2B6A3Y556Z","see",3,"modal","AB","yes","BNC"
"BNC-1102","A39GADIK8RLMVC","see",3,"modal","AB","yes","BNC"
"BNC-1102","A1Y0Y6U906ABT5","see",3,"modal","AB","yes","BNC"
"BNC-1106","A1GXFMAC759VRM","see",3,"modal","AB","yes","BNC"
"BNC-1106","A1MJVTR0PCKBWW","see",3,"modal","AB","yes","BNC"
"BNC-1106","A36SM7QM8OK3H6","see",2,"modal","AB","yes","BNC"
"BNC-1106","A2BA9Y6VGW6WS1","see",2,"modal","AB","yes","BNC"
"BNC-1106","A1DIGREVLNOXT3","see",3,"modal","AB","yes","BNC"
"BNC-1106","A2CF2BD4Q0ZDJN","see",3,"modal","AB","yes","BNC"
"BNC-1106","A2RRC5B4M80XXO","see",3,"modal","AB","yes","BNC"
"BNC-1106","A3843S9LWPDN2K","see",3,"modal","AB","yes","BNC"
"BNC-1111","A3609GDWR2JCCA","suggest",0,"modal","AB","no","BNC"
"BNC-1111","A36SM7QM8OK3H6","suggest",1,"modal","AB","no","BNC"
"BNC-1111","A25YG9M911WA3T","suggest",2,"modal","AB","no","BNC"
"BNC-1111","A3LJ2FHESYV9QQ","suggest",0,"modal","AB","no","BNC"
"BNC-1111","A1945USNZHTROX","suggest",3,"modal","AB","no","BNC"
"BNC-1111","A1GXFMAC759VRM","suggest",2,"modal","AB","no","BNC"
"BNC-1111","A10BH9PYCYUKDJ","suggest",3,"modal","AB","no","BNC"
"BNC-1111","A2BA9Y6VGW6WS1","suggest",1,"modal","AB","no","BNC"
"BNC-1111","A150GMV1YQWWB3","suggest",1,"modal","AB","no","BNC"
"BNC-1114","AFN5VMMGYPF1I","suggest",0,"modal","EP","no","BNC"
"BNC-1114","A2BA9Y6VGW6WS1","suggest",1,"modal","EP","no","BNC"
"BNC-1114","A150GMV1YQWWB3","suggest",1,"modal","EP","no","BNC"
"BNC-1114","A1945USNZHTROX","suggest",3,"modal","EP","no","BNC"
"BNC-1114","A3LJ2FHESYV9QQ","suggest",0,"modal","EP","no","BNC"
"BNC-1114","A1GXFMAC759VRM","suggest",2,"modal","EP","no","BNC"
"BNC-1114","A25YG9M911WA3T","suggest",0,"modal","EP","no","BNC"
"BNC-1114","A36SM7QM8OK3H6","suggest",1,"modal","EP","no","BNC"
"BNC-1116","A1945USNZHTROX","suggest",2,"modal","AB","no","BNC"
"BNC-1116","A36SM7QM8OK3H6","suggest",1,"modal","AB","no","BNC"
"BNC-1116","A1TARNH07A75CG","suggest",1,"modal","AB","no","BNC"
"BNC-1116","A2SENAPNSXG9L","suggest",2,"modal","AB","no","BNC"
"BNC-1116","A3609GDWR2JCCA","suggest",0,"modal","AB","no","BNC"
"BNC-1116","A2KVYRNL2CK95F","suggest",2,"modal","AB","no","BNC"
"BNC-1116","AFN5VMMGYPF1I","suggest",0,"modal","AB","no","BNC"
"BNC-1116","A25YG9M911WA3T","suggest",0,"modal","AB","no","BNC"
"BNC-1116","A217W59SA6LZSR","suggest",0,"modal","AB","no","BNC"
"BNC-1121","AFN5VMMGYPF1I","suppose",0,"modal","AB","no","BNC"
"BNC-1121","A1945USNZHTROX","suppose",1,"modal","AB","no","BNC"
"BNC-1121","ANQ0RLFEZ17W0","suppose",1,"modal","AB","no","BNC"
"BNC-1121","A150GMV1YQWWB3","suppose",0,"modal","AB","no","BNC"
"BNC-1121","A25YG9M911WA3T","suppose",0,"modal","AB","no","BNC"
"BNC-1121","A3RVYJNYREMTAH","suppose",2,"modal","AB","no","BNC"
"BNC-1121","A1GXFMAC759VRM","suppose",2,"modal","AB","no","BNC"
"BNC-1121","A36SM7QM8OK3H6","suppose",0,"modal","AB","no","BNC"
"BNC-1122","A36SM7QM8OK3H6","suppose",1,"modal","AB","no","BNC"
"BNC-1122","A25YG9M911WA3T","suppose",0,"modal","AB","no","BNC"
"BNC-1122","A3L2UB07EZJAMD","suppose",0,"modal","AB","no","BNC"
"BNC-1122","A1GXFMAC759VRM","suppose",0,"modal","AB","no","BNC"
"BNC-1122","AFN5VMMGYPF1I","suppose",1,"modal","AB","no","BNC"
"BNC-1122","A2A0DKZ4Y9I6OV","suppose",-1,"modal","AB","no","BNC"
"BNC-1122","ASI2B6A3Y556Z","suppose",1,"modal","AB","no","BNC"
"BNC-1122","A1945USNZHTROX","suppose",3,"modal","AB","no","BNC"
"BNC-1123","AFWKRID53R1XA","suppose",0,"modal","CI","no","BNC"
"BNC-1123","A1GXFMAC759VRM","suppose",1,"modal","CI","no","BNC"
"BNC-1123","A150GMV1YQWWB3","suppose",0,"modal","CI","no","BNC"
"BNC-1123","AFN5VMMGYPF1I","suppose",0,"modal","CI","no","BNC"
"BNC-1123","A36SM7QM8OK3H6","suppose",2,"modal","CI","no","BNC"
"BNC-1123","A3LJ2FHESYV9QQ","suppose",0,"modal","CI","no","BNC"
"BNC-1123","A1945USNZHTROX","suppose",1,"modal","CI","no","BNC"
"BNC-1123","A25YG9M911WA3T","suppose",0,"modal","CI","no","BNC"
"BNC-1124","A2AMQX0BQZXG9N","suspect",2,"modal","EP","no","BNC"
"BNC-1124","A1GXFMAC759VRM","suspect",-1,"modal","EP","no","BNC"
"BNC-1124","A18T67NDI2JK5Y","suspect",3,"modal","EP","no","BNC"
"BNC-1124","A1DIGREVLNOXT3","suspect",-3,"modal","EP","no","BNC"
"BNC-1124","A36SM7QM8OK3H6","suspect",-2,"modal","EP","no","BNC"
"BNC-1124","A1MJVTR0PCKBWW","suspect",1,"modal","EP","no","BNC"
"BNC-1124","A2RBF3IIJP15IH","suspect",3,"modal","EP","no","BNC"
"BNC-1124","A1HWTTN3JEUNZY","suspect",-2,"modal","EP","no","BNC"
"BNC-1124","A5EU1AQJNC7F2","suspect",1,"modal","EP","no","BNC"
"BNC-1127","A125KW9P18V5Z1","suspect",3,"modal","EP","no","BNC"
"BNC-1127","A2EOOF9D135HQ1","suspect",0,"modal","EP","no","BNC"
"BNC-1127","A36SM7QM8OK3H6","suspect",1,"modal","EP","no","BNC"
"BNC-1127","AKLV0WIZZ356X","suspect",0,"modal","EP","no","BNC"
"BNC-1127","A1MJVTR0PCKBWW","suspect",2,"modal","EP","no","BNC"
"BNC-1127","A1GXFMAC759VRM","suspect",-1,"modal","EP","no","BNC"
"BNC-1127","A24LC97AU3QC7G","suspect",0,"modal","EP","no","BNC"
"BNC-1127","AFHRMJIHMGLDE","suspect",0,"modal","EP","no","BNC"
"BNC-1129","A25YG9M911WA3T","suspect",2,"modal","EP","no","BNC"
"BNC-1129","A125KW9P18V5Z1","suspect",3,"modal","EP","no","BNC"
"BNC-1129","A1945USNZHTROX","suspect",3,"modal","EP","no","BNC"
"BNC-1129","A1GXFMAC759VRM","suspect",3,"modal","EP","no","BNC"
"BNC-1129","AFN5VMMGYPF1I","suspect",1,"modal","EP","no","BNC"
"BNC-1129","A36SM7QM8OK3H6","suspect",2,"modal","EP","no","BNC"
"BNC-1129","A1F9KLZGHE9DTA","suspect",3,"modal","EP","no","BNC"
"BNC-1129","A12R2U6TBB3OOG","suspect",3,"modal","EP","no","BNC"
"BNC-1129","A2NA2OJT15COZY","suspect",-1,"modal","EP","no","BNC"
"BNC-1130","A1MJVTR0PCKBWW","suspect",2,"modal","EP","no","BNC"
"BNC-1130","A24LC97AU3QC7G","suspect",1,"modal","EP","no","BNC"
"BNC-1130","A2RBF3IIJP15IH","suspect",1,"modal","EP","no","BNC"
"BNC-1130","A1F9KLZGHE9DTA","suspect",2,"modal","EP","no","BNC"
"BNC-1130","A1SWTHM03SN731","suspect",0,"modal","EP","no","BNC"
"BNC-1130","A5EU1AQJNC7F2","suspect",0,"modal","EP","no","BNC"
"BNC-1130","A36SM7QM8OK3H6","suspect",0,"modal","EP","no","BNC"
"BNC-1130","A1GXFMAC759VRM","suspect",0,"modal","EP","no","BNC"
"BNC-1131","A1X94LTZZQMHTP","suspect",-2,"modal","EP","no","BNC"
"BNC-1131","A36SM7QM8OK3H6","suspect",1,"modal","EP","no","BNC"
"BNC-1131","A1GXFMAC759VRM","suspect",2,"modal","EP","no","BNC"
"BNC-1131","A2YCMT5BPA0AG9","suspect",2,"modal","EP","no","BNC"
"BNC-1131","A125KW9P18V5Z1","suspect",1,"modal","EP","no","BNC"
"BNC-1131","A24LC97AU3QC7G","suspect",2,"modal","EP","no","BNC"
"BNC-1131","A2AMQX0BQZXG9N","suspect",3,"modal","EP","no","BNC"
"BNC-1131","A1MJVTR0PCKBWW","suspect",-2,"modal","EP","no","BNC"
"BNC-1131","A5EU1AQJNC7F2","suspect",1,"modal","EP","no","BNC"
"BNC-1132","A150GMV1YQWWB3","suspect",0,"modal","EP","no","BNC"
"BNC-1132","A36SM7QM8OK3H6","suspect",1,"modal","EP","no","BNC"
"BNC-1132","A1MJVTR0PCKBWW","suspect",0,"modal","EP","no","BNC"
"BNC-1132","A12R2U6TBB3OOG","suspect",0,"modal","EP","no","BNC"
"BNC-1132","AFN5VMMGYPF1I","suspect",0,"modal","EP","no","BNC"
"BNC-1132","A1GXFMAC759VRM","suspect",-1,"modal","EP","no","BNC"
"BNC-1132","A1945USNZHTROX","suspect",3,"modal","EP","no","BNC"
"BNC-1132","A3VBAQB2WO36Q1","suspect",0,"modal","EP","no","BNC"
"BNC-1133","A1945USNZHTROX","suspect",3,"modal","CI","no","BNC"
"BNC-1133","A2NA2OJT15COZY","suspect",1,"modal","CI","no","BNC"
"BNC-1133","A36SM7QM8OK3H6","suspect",1,"modal","CI","no","BNC"
"BNC-1133","AFN5VMMGYPF1I","suspect",0,"modal","CI","no","BNC"
"BNC-1133","A2541C8MY0BYV3","suspect",2,"modal","CI","no","BNC"
"BNC-1133","A150GMV1YQWWB3","suspect",0,"modal","CI","no","BNC"
"BNC-1133","A25YG9M911WA3T","suspect",1,"modal","CI","no","BNC"
"BNC-1133","A1GXFMAC759VRM","suspect",2,"modal","CI","no","BNC"
"BNC-1134","A36SM7QM8OK3H6","suspect",-3,"modal","EP","no","BNC"
"BNC-1134","A12R2U6TBB3OOG","suspect",-3,"modal","EP","no","BNC"
"BNC-1134","A2541C8MY0BYV3","suspect",1,"modal","EP","no","BNC"
"BNC-1134","A5EU1AQJNC7F2","suspect",1,"modal","EP","no","BNC"
"BNC-1134","A150GMV1YQWWB3","suspect",-3,"modal","EP","no","BNC"
"BNC-1134","A25YG9M911WA3T","suspect",-2,"modal","EP","no","BNC"
"BNC-1134","A1MJVTR0PCKBWW","suspect",2,"modal","EP","no","BNC"
"BNC-1134","A1945USNZHTROX","suspect",3,"modal","EP","no","BNC"
"BNC-1135","AV22FQTJNBUZT","suspect",3,"modal","CI","no","BNC"
"BNC-1135","A2NA2OJT15COZY","suspect",-2,"modal","CI","no","BNC"
"BNC-1135","A25YG9M911WA3T","suspect",0,"modal","CI","no","BNC"
"BNC-1135","A1GXFMAC759VRM","suspect",3,"modal","CI","no","BNC"
"BNC-1135","A1MJVTR0PCKBWW","suspect",3,"modal","CI","no","BNC"
"BNC-1135","A36SM7QM8OK3H6","suspect",-2,"modal","CI","no","BNC"
"BNC-1135","AFN5VMMGYPF1I","suspect",1,"modal","CI","no","BNC"
"BNC-1135","A4J4GGMKJ68L0","suspect",-3,"modal","CI","no","BNC"
"BNC-1135","A150GMV1YQWWB3","suspect",0,"modal","CI","no","BNC"
"BNC-1136","A1GXFMAC759VRM","suspect",3,"modal","EP","no","BNC"
"BNC-1136","A125KW9P18V5Z1","suspect",0,"modal","EP","no","BNC"
"BNC-1136","A25YG9M911WA3T","suspect",1,"modal","EP","no","BNC"
"BNC-1136","AFN5VMMGYPF1I","suspect",0,"modal","EP","no","BNC"
"BNC-1136","A1945USNZHTROX","suspect",3,"modal","EP","no","BNC"
"BNC-1136","A7KLTVEIASF4J","suspect",0,"modal","EP","no","BNC"
"BNC-1136","A36SM7QM8OK3H6","suspect",1,"modal","EP","no","BNC"
"BNC-1136","AC5UD8N187QD6","suspect",0,"modal","EP","no","BNC"
"BNC-1137","A25YG9M911WA3T","suspect",0,"modal","EP","no","BNC"
"BNC-1137","A2W8ZV9DQWVHJK","suspect",1,"modal","EP","no","BNC"
"BNC-1137","A36SM7QM8OK3H6","suspect",0,"modal","EP","no","BNC"
"BNC-1137","AFN5VMMGYPF1I","suspect",1,"modal","EP","no","BNC"
"BNC-1137","A2BA9Y6VGW6WS1","suspect",0,"modal","EP","no","BNC"
"BNC-1137","A150GMV1YQWWB3","suspect",-1,"modal","EP","no","BNC"
"BNC-1137","A3LJ2FHESYV9QQ","suspect",0,"modal","EP","no","BNC"
"BNC-1137","A1F3P6N7BO9HBN","suspect",2,"modal","EP","no","BNC"
"BNC-1137","A1945USNZHTROX","suspect",2,"modal","EP","no","BNC"
"BNC-1141","A2541C8MY0BYV3","tell",-1,"modal","EP","no","BNC"
"BNC-1141","A36SM7QM8OK3H6","tell",3,"modal","EP","no","BNC"
"BNC-1141","A3LJ2FHESYV9QQ","tell",3,"modal","EP","no","BNC"
"BNC-1141","A150GMV1YQWWB3","tell",2,"modal","EP","no","BNC"
"BNC-1141","A1945USNZHTROX","tell",3,"modal","EP","no","BNC"
"BNC-1141","A25YG9M911WA3T","tell",3,"modal","EP","no","BNC"
"BNC-1141","A3RVYJNYREMTAH","tell",3,"modal","EP","no","BNC"
"BNC-1141","A1GXFMAC759VRM","tell",3,"modal","EP","no","BNC"
"BNC-1141","A3OXRDSUN9F10I","tell",-2,"modal","EP","no","BNC"
"BNC-1142","A1GXFMAC759VRM","tell",3,"modal","AB","no","BNC"
"BNC-1142","A1945USNZHTROX","tell",3,"modal","AB","no","BNC"
"BNC-1142","A25YG9M911WA3T","tell",3,"modal","AB","no","BNC"
"BNC-1142","A150GMV1YQWWB3","tell",3,"modal","AB","no","BNC"
"BNC-1142","AJRY9ALX8069Y","tell",3,"modal","AB","no","BNC"
"BNC-1142","A36SM7QM8OK3H6","tell",3,"modal","AB","no","BNC"
"BNC-1142","A3609GDWR2JCCA","tell",3,"modal","AB","no","BNC"
"BNC-1142","A2BA9Y6VGW6WS1","tell",3,"modal","AB","no","BNC"
"BNC-1142","AFN5VMMGYPF1I","tell",3,"modal","AB","no","BNC"
"BNC-1144","A1UWJTUVGAAF6D","tell",2,"modal","AB","no","BNC"
"BNC-1144","A1945USNZHTROX","tell",3,"modal","AB","no","BNC"
"BNC-1144","A25YG9M911WA3T","tell",3,"modal","AB","no","BNC"
"BNC-1144","A36SM7QM8OK3H6","tell",2,"modal","AB","no","BNC"
"BNC-1144","A150GMV1YQWWB3","tell",3,"modal","AB","no","BNC"
"BNC-1144","A34930YXVQ8SUT","tell",3,"modal","AB","no","BNC"
"BNC-1144","A1GXFMAC759VRM","tell",3,"modal","AB","no","BNC"
"BNC-1144","A2OVX9UW5WANQE","tell",3,"modal","AB","no","BNC"
"BNC-1145","A1945USNZHTROX","tell",3,"modal","AB","no","BNC"
"BNC-1145","A36SM7QM8OK3H6","tell",2,"modal","AB","no","BNC"
"BNC-1145","A1GXFMAC759VRM","tell",3,"modal","AB","no","BNC"
"BNC-1145","A2NA2OJT15COZY","tell",2,"modal","AB","no","BNC"
"BNC-1145","A150GMV1YQWWB3","tell",1,"modal","AB","no","BNC"
"BNC-1145","AFN5VMMGYPF1I","tell",3,"modal","AB","no","BNC"
"BNC-1145","A25YG9M911WA3T","tell",2,"modal","AB","no","BNC"
"BNC-1145","A2541C8MY0BYV3","tell",3,"modal","AB","no","BNC"
"BNC-1146","A25YG9M911WA3T","tell",-1,"modal","AB","no","BNC"
"BNC-1146","A2541C8MY0BYV3","tell",2,"modal","AB","no","BNC"
"BNC-1146","A36SM7QM8OK3H6","tell",2,"modal","AB","no","BNC"
"BNC-1146","A12R2U6TBB3OOG","tell",3,"modal","AB","no","BNC"
"BNC-1146","A150GMV1YQWWB3","tell",2,"modal","AB","no","BNC"
"BNC-1146","A1MJVTR0PCKBWW","tell",1,"modal","AB","no","BNC"
"BNC-1146","A1945USNZHTROX","tell",3,"modal","AB","no","BNC"
"BNC-1146","A5EU1AQJNC7F2","tell",3,"modal","AB","no","BNC"
"BNC-1147","A1GXFMAC759VRM","tell",3,"modal","AB","no","BNC"
"BNC-1147","A36SM7QM8OK3H6","tell",3,"modal","AB","no","BNC"
"BNC-1147","A3RVYJNYREMTAH","tell",3,"modal","AB","no","BNC"
"BNC-1147","A25YG9M911WA3T","tell",2,"modal","AB","no","BNC"
"BNC-1147","AFN5VMMGYPF1I","tell",3,"modal","AB","no","BNC"
"BNC-1147","A1945USNZHTROX","tell",3,"modal","AB","no","BNC"
"BNC-1147","A150GMV1YQWWB3","tell",2,"modal","AB","no","BNC"
"BNC-1147","ANQ0RLFEZ17W0","tell",3,"modal","AB","no","BNC"
"BNC-1148","A25YG9M911WA3T","tell",3,"modal","AB","no","BNC"
"BNC-1148","A3LJ2FHESYV9QQ","tell",3,"modal","AB","no","BNC"
"BNC-1148","A1GXFMAC759VRM","tell",3,"modal","AB","no","BNC"
"BNC-1148","A36SM7QM8OK3H6","tell",3,"modal","AB","no","BNC"
"BNC-1148","A150GMV1YQWWB3","tell",3,"modal","AB","no","BNC"
"BNC-1148","A1945USNZHTROX","tell",3,"modal","AB","no","BNC"
"BNC-1148","AFN5VMMGYPF1I","tell",3,"modal","AB","no","BNC"
"BNC-1148","AFWKRID53R1XA","tell",2,"modal","AB","no","BNC"
"BNC-1150","A28AX4H70DPKKK","tell",1,"modal","AB","no","BNC"
"BNC-1150","A32TGAK321JDFF","tell",3,"modal","AB","no","BNC"
"BNC-1150","A1MJVTR0PCKBWW","tell",3,"modal","AB","no","BNC"
"BNC-1150","A3DFJV1RD653DQ","tell",2,"modal","AB","no","BNC"
"BNC-1150","AC5UD8N187QD6","tell",2,"modal","AB","no","BNC"
"BNC-1150","A1GXFMAC759VRM","tell",3,"modal","AB","no","BNC"
"BNC-1150","A36SM7QM8OK3H6","tell",3,"modal","AB","no","BNC"
"BNC-1150","A1IXH2QLUU5BKZ","tell",2,"modal","AB","no","BNC"
"BNC-1150","A2CJYS92WX7HN6","tell",2,"modal","AB","no","BNC"
"BNC-1154","A2A0DKZ4Y9I6OV","tell",2,"modal","AB","no","BNC"
"BNC-1154","A36SM7QM8OK3H6","tell",-2,"modal","AB","no","BNC"
"BNC-1154","ASI2B6A3Y556Z","tell",3,"modal","AB","no","BNC"
"BNC-1154","A3L2UB07EZJAMD","tell",3,"modal","AB","no","BNC"
"BNC-1154","A1GXFMAC759VRM","tell",3,"modal","AB","no","BNC"
"BNC-1154","A1945USNZHTROX","tell",3,"modal","AB","no","BNC"
"BNC-1154","AFN5VMMGYPF1I","tell",3,"modal","AB","no","BNC"
"BNC-1154","A25YG9M911WA3T","tell",2,"modal","AB","no","BNC"
"BNC-1158","A1GXFMAC759VRM","tell",3,"modal","DE","no","BNC"
"BNC-1158","A2NA2OJT15COZY","tell",-3,"modal","DE","no","BNC"
"BNC-1158","A36SM7QM8OK3H6","tell",-3,"modal","DE","no","BNC"
"BNC-1158","A1BWS5AD2T4NIR","tell",3,"modal","DE","no","BNC"
"BNC-1158","A16G6PPH1INQL8","tell",3,"modal","DE","no","BNC"
"BNC-1158","A3TCFIPOBRZZB3","tell",3,"modal","DE","no","BNC"
"BNC-1158","AC5UD8N187QD6","tell",2,"modal","DE","no","BNC"
"BNC-1158","A3DFJV1RD653DQ","tell",0,"modal","DE","no","BNC"
"BNC-1159","A36SM7QM8OK3H6","tell",3,"modal","AB","no","BNC"
"BNC-1159","A24LC97AU3QC7G","tell",0,"modal","AB","no","BNC"
"BNC-1159","A1945USNZHTROX","tell",3,"modal","AB","no","BNC"
"BNC-1159","A25YG9M911WA3T","tell",2,"modal","AB","no","BNC"
"BNC-1159","A35C12CR628WKD","tell",2,"modal","AB","no","BNC"
"BNC-1159","A2541C8MY0BYV3","tell",3,"modal","AB","no","BNC"
"BNC-1159","A3LJ2FHESYV9QQ","tell",2,"modal","AB","no","BNC"
"BNC-1159","A3609GDWR2JCCA","tell",3,"modal","AB","no","BNC"
"BNC-1159","A3TY2K1HBA19PO","tell",3,"modal","AB","no","BNC"
"BNC-116","AR1IWBDA7MC86","imagine",0,"conditional","none","no","BNC"
"BNC-116","A36SM7QM8OK3H6","imagine",-3,"conditional","none","no","BNC"
"BNC-116","AFN5VMMGYPF1I","imagine",-3,"conditional","none","no","BNC"
"BNC-116","A3OXSIR9YH1FT6","imagine",0,"conditional","none","no","BNC"
"BNC-116","A3E9A9O3CLMEW","imagine",-1,"conditional","none","no","BNC"
"BNC-116","AOTF48KUV9KWM","imagine",-2,"conditional","none","no","BNC"
"BNC-116","AX06ZUCRNSGB3","imagine",-3,"conditional","none","no","BNC"
"BNC-116","A1GXFMAC759VRM","imagine",-2,"conditional","none","no","BNC"
"BNC-1160","A36SM7QM8OK3H6","tell",3,"modal","AB","no","BNC"
"BNC-1160","A150GMV1YQWWB3","tell",3,"modal","AB","no","BNC"
"BNC-1160","A1F3P6N7BO9HBN","tell",3,"modal","AB","no","BNC"
"BNC-1160","A2W8ZV9DQWVHJK","tell",2,"modal","AB","no","BNC"
"BNC-1160","A2BA9Y6VGW6WS1","tell",3,"modal","AB","no","BNC"
"BNC-1160","A3LJ2FHESYV9QQ","tell",3,"modal","AB","no","BNC"
"BNC-1160","AFN5VMMGYPF1I","tell",3,"modal","AB","no","BNC"
"BNC-1160","A25YG9M911WA3T","tell",3,"modal","AB","no","BNC"
"BNC-1160","A1945USNZHTROX","tell",3,"modal","AB","no","BNC"
"BNC-1163","A3OMUSG91MTI3H","tell",2,"modal","AB","no","BNC"
"BNC-1163","A1945USNZHTROX","tell",3,"modal","AB","no","BNC"
"BNC-1163","A25YG9M911WA3T","tell",2,"modal","AB","no","BNC"
"BNC-1163","A1NM7ZPZ3NH412","tell",2,"modal","AB","no","BNC"
"BNC-1163","A3RDH0U2H6JCBC","tell",2,"modal","AB","no","BNC"
"BNC-1163","A1GXFMAC759VRM","tell",3,"modal","AB","no","BNC"
"BNC-1163","A34930YXVQ8SUT","tell",3,"modal","AB","no","BNC"
"BNC-1163","A36SM7QM8OK3H6","tell",3,"modal","AB","no","BNC"
"BNC-1164","A25YG9M911WA3T","tell",2,"modal","AB","no","BNC"
"BNC-1164","AFN5VMMGYPF1I","tell",3,"modal","AB","no","BNC"
"BNC-1164","A1945USNZHTROX","tell",3,"modal","AB","no","BNC"
"BNC-1164","A1TARNH07A75CG","tell",3,"modal","AB","no","BNC"
"BNC-1164","A3609GDWR2JCCA","tell",3,"modal","AB","no","BNC"
"BNC-1164","A2SENAPNSXG9L","tell",3,"modal","AB","no","BNC"
"BNC-1164","A36SM7QM8OK3H6","tell",2,"modal","AB","no","BNC"
"BNC-1164","A2KVYRNL2CK95F","tell",3,"modal","AB","no","BNC"
"BNC-1164","A217W59SA6LZSR","tell",-1,"modal","AB","no","BNC"
"BNC-1166","A2BA9Y6VGW6WS1","tell",2,"modal","AB","no","BNC"
"BNC-1166","A36SM7QM8OK3H6","tell",3,"modal","AB","no","BNC"
"BNC-1166","A150GMV1YQWWB3","tell",2,"modal","AB","no","BNC"
"BNC-1166","A3LJ2FHESYV9QQ","tell",3,"modal","AB","no","BNC"
"BNC-1166","A25YG9M911WA3T","tell",2,"modal","AB","no","BNC"
"BNC-1166","AFN5VMMGYPF1I","tell",3,"modal","AB","no","BNC"
"BNC-1166","A1945USNZHTROX","tell",3,"modal","AB","no","BNC"
"BNC-1166","A1GXFMAC759VRM","tell",3,"modal","AB","no","BNC"
"BNC-1169","A1MJVTR0PCKBWW","tell",3,"modal","AB","no","BNC"
"BNC-1169","AV22FQTJNBUZT","tell",3,"modal","AB","no","BNC"
"BNC-1169","A25YG9M911WA3T","tell",3,"modal","AB","no","BNC"
"BNC-1169","A4J4GGMKJ68L0","tell",3,"modal","AB","no","BNC"
"BNC-1169","A36SM7QM8OK3H6","tell",3,"modal","AB","no","BNC"
