sentence_id,sentence_text,wh_word,wh_lemma,wh_pos,wh_feats,wh_position,gap_position,gap_word,gap_lemma,gap_pos,linear_distance,deprel,deprel_subtype,enhanced_deps,num_enhanced_deps,intervening_clauses,direction
329,"Four whole months, after which he took advantage of a little-known, little-invoked regulation that allowed him to desert his ""band of brothers"".",which,which,PRON,PronType=Rel,6,8,took,take,VERB,2,obl,NONE,3:ref,1,0,forward
329,"Four whole months, after which he took advantage of a little-known, little-invoked regulation that allowed him to desert his ""band of brothers"".",that,that,PRON,PronType=Rel,20,21,allowed,allow,VERB,1,nsubj,NONE,19:ref,1,0,forward
330,"We also know how Dan Rather libeled George Bush and impugned his service in the Texas Air National Guard on a ""60 Minutes II"" report based largely on forged documents.",how,how,ADV,PronType=Int,4,7,libeled,libel,VERB,3,advmod,NONE,7:advmod,1,0,forward
341,What follows is the text of an e-mail sent to me by a friend of mine (thanks to Dave Manzano).,What,what,PRON,PronType=Rel,1,5,text,text,NOUN,4,nsubj,NONE,2:nsubj;5:nsubj,2,1,forward
346,What do you really know about George W. Bush’s time in the Air National Guard?,What,what,PRON,PronType=Int,1,5,know,know,VERB,4,obj,NONE,5:obj,1,0,forward
351,"So just for the record, here, in full, is what Bush did:",what,what,PRON,PronType=Int,13,15,did,do,VERB,2,obj,NONE,15:obj,1,0,forward
373,"That brings the story to May 1972 — the time that has been the focus of so many news reports — when Bush “deserted” (according to anti-Bush filmmaker Michael Moore) or went “AWOL” (according to Terry McAuliffe, chairman of the Democratic National Committee).",that,that,PRON,PronType=Rel,11,15,focus,focus,NOUN,4,nsubj,NONE,10:ref,1,0,forward
373,"That brings the story to May 1972 — the time that has been the focus of so many news reports — when Bush “deserted” (according to anti-Bush filmmaker Michael Moore) or went “AWOL” (according to Terry McAuliffe, chairman of the Democratic National Committee).",when,when,ADV,PronType=Int,22,25,deserted,desert,VERB,3,advmod,NONE,25:advmod,1,0,forward
376,"Requests like that weren’t unusual, says retired Col. William Campenni, who flew with Bush in 1970 and 1971.",who,who,PRON,PronType=Rel,14,15,flew,fly,VERB,1,nsubj,NONE,11:ref,1,0,forward
387,"By that time, however, he had accumulated enough points in each year to cover six years of service.",however,however,ADV,_,5,9,accumulated,accumulate,VERB,4,advmod,NONE,9:advmod,1,0,forward
389,A 1970 evaluation said Bush “clearly stands out as a top notch fighter interceptor pilot” and was “a natural leader whom his contemporaries look to for leadership.”,whom,whom,PRON,PronType=Rel,24,27,look,look,VERB,3,obl,NONE,23:ref,1,0,forward
390,A 1971 evaluation called Bush “an exceptionally fine young officer and pilot” who “continually flies intercept missions with the unit to increase his proficiency even further.”,who,who,PRON,PronType=Rel,15,18,flies,fly,VERB,3,nsubj,NONE,11:ref,1,0,forward
396,"The Kerry camp blames Bush for the Swift boat veterans’ attack, but anyone who has spent much time talking to the Swifties gets the sense that they are doing it entirely for their own reasons.",who,who,PRON,PronType=Rel,16,18,spent,spend,VERB,2,nsubj,NONE,15:ref,1,0,forward
409,"The interim government has promised security measures that would reduce the violence on the day of elections, but I fail to see how they will be able to protect all 5,000 (or so) balloting centres.",that,that,PRON,PronType=Rel,8,10,reduce,reduce,VERB,2,nsubj,NONE,7:ref,1,0,forward
409,"The interim government has promised security measures that would reduce the violence on the day of elections, but I fail to see how they will be able to protect all 5,000 (or so) balloting centres.",how,how,ADV,PronType=Int,24,28,able,able,ADJ,4,advmod,NONE,28:advmod,1,0,forward
413,"One minister reportedly handed out 100 dollar 'gifts' to journalists attending a press conference for Allawi, a practice that brings back bad memories to many Iraqis.",that,that,PRON,PronType=Rel,22,23,brings,bring,VERB,1,nsubj,NONE,21:ref,1,0,forward
415,"Indeed, Sistani's agents all over the country have been quite active in educating Iraqi Shia on the merits of elections, which has led to the assassination of at least two of them.",which,which,PRON,PronType=Rel,24,26,led,lead,VERB,2,nsubj,NONE,13:ref,1,0,forward
417,"Again there is no official written statement from Sistani's office confirming this allegation, which I think is intentional.",which,which,PRON,PronType=Rel,16,20,intentional,intentional,ADJ,4,nsubj,NONE,3:ref,1,1,forward
419,"Chalabi describing Sha'lan as a ""Ba'athist"" and a ""former double agent for Saddam and the CIA"", while Sha'lan dismisses Chalabi as a ""thief"" and an ""Iranian stooge who longs for his own origins by defending Iran"".",who,who,PRON,PronType=Rel,36,37,longs,long,VERB,1,nsubj,NONE,35:ref,1,0,forward
423,"Hazim Al-Sha'lan, by the way, is the son of the late Sheikh of Al-Khaza'il in Diwaniya and has the potential to replace former information minister, M.S. Al-Sahaf, in his nonsensical media statements, which can be passed as jokes.",which,which,PRON,PronType=Rel,44,47,passed,pass,VERB,3,nsubj:pass,pass,42:ref,1,0,forward
429,Its support base is much larger than what it seems.,what,what,PRON,PronType=Rel,8,6,larger,large,ADJ,2,obl,NONE,6:obl:than;10:xcomp,2,0,backward
433,"I had an interesting conversation with a middle-aged taxi driver who used to live in Fallujah and is now at relatives in Amiriya, Baghdad.",who,who,PRON,PronType=Rel,13,14,used,use,VERB,1,nsubj,NONE,12:ref,1,0,forward
434,"After asking me which tribe I belong to (thus assessing my sectarian background) he started hurling abuses at the Shia, calling them Persians, Majoos (fire worshippers), rabid dogs and a handful of other descriptions that I can't mention here.",which,which,DET,PronType=Int,4,5,tribe,tribe,NOUN,1,det,NONE,5:det,1,0,forward
434,"After asking me which tribe I belong to (thus assessing my sectarian background) he started hurling abuses at the Shia, calling them Persians, Majoos (fire worshippers), rabid dogs and a handful of other descriptions that I can't mention here.",that,that,PRON,PronType=Rel,42,46,mention,mention,VERB,4,obj,NONE,41:ref,1,0,forward
436,I didn't argue with him but I asked him what he believed would be a viable solution to this mess.,what,what,PRON,PronType=Int,11,18,solution,solution,NOUN,7,nsubj,NONE,18:nsubj,1,1,forward
440,"Leaving aside the fact that this views conflicts with other historical examples in the region, Sunnis have never offered an alternative choice, which eventually leads one to guess that the opinion held by the Fallujan taxi driver above is precisely what they are planning to implement.",which,which,PRON,PronType=Rel,25,27,leads,lead,VERB,2,nsubj,NONE,20:ref,1,0,forward
440,"Leaving aside the fact that this views conflicts with other historical examples in the region, Sunnis have never offered an alternative choice, which eventually leads one to guess that the opinion held by the Fallujan taxi driver above is precisely what they are planning to implement.",what,what,PRON,PronType=Rel,43,30,guess,guess,VERB,13,ccomp,NONE,30:ccomp;48:obj,2,2,backward
441,I had another conversation some months ago with a retired Ba'athist old-timer who claimed that Ba'athists have the means to stage a third coup d'etat and return to power within 10 hours of an American withdrawal.,who,who,PRON,PronType=Rel,15,16,claimed,claim,VERB,1,nsubj,NONE,14:ref,1,0,forward
445,"But I also see that as a fatal misconception, which is doing Sunnis harm, because I don't believe the US is going anywhere so soon.",which,which,PRON,PronType=Rel,11,13,doing,do,VERB,2,nsubj,NONE,9:ref,1,0,forward
446,"Any government that assumes power after the elections also realises this, so not even Sistani is going to call the US to withdraw its troops, despite what he is saying now, not until they are ensured the insurgency is out of the picture, or that they have an alternative foreign power (in this case Iran) to back them up.",that,that,PRON,PronType=Rel,3,4,assumes,assume,VERB,1,nsubj,NONE,2:ref,1,0,forward
446,"Any government that assumes power after the elections also realises this, so not even Sistani is going to call the US to withdraw its troops, despite what he is saying now, not until they are ensured the insurgency is out of the picture, or that they have an alternative foreign power (in this case Iran) to back them up.",what,what,PRON,PronType=Rel,29,18,going,go,VERB,11,obl,NONE,18:obl:despite;32:obj,2,4,backward
455,"Another bad step was the recent arrest of Sheikh Hassan Al-Lihabi, of the Lihaib tribe which is scattered between the governorates of Al-Anbar, Mosul and Salah Al-Din.",which,which,PRON,PronType=Rel,19,21,scattered,scatter,VERB,2,nsubj:pass,pass,18:ref,1,0,forward
459,Both have shared this country for the last 14 centuries and there is no possible way that one can live without the other.,that,that,PRON,PronType=Rel,17,20,live,live,VERB,3,obl:unmarked,unmarked,16:ref,1,0,forward
473,"Posada should have told any inquisitive journalist at his doorstep something like Meiring told the single American reporter who bothered following his bloody trail from the Philippines, that ""If this harms me in any way, you will find my power then, and you'll find out who I am.""",who,who,PRON,PronType=Rel,19,20,bothered,bother,VERB,1,nsubj,NONE,18:ref,1,0,forward
473,"Posada should have told any inquisitive journalist at his doorstep something like Meiring told the single American reporter who bothered following his bloody trail from the Philippines, that ""If this harms me in any way, you will find my power then, and you'll find out who I am.""",who,who,PRON,PronType=Int,51,49,find,find,VERB,2,ccomp,NONE,49:ccomp,1,0,backward
476,"Meiring's crimes are fresh, and wave the false flag which is the ""War on Terror.""",which,which,PRON,PronType=Rel,12,16,War,war,NOUN,4,nsubj,NONE,11:ref,1,0,forward
477,"They happened in the Philippines which, like Pakistan, is an important and vulnerable node for the business which intelligence agencies and terrorist organizations conduct with each other.",which,which,PRON,PronType=Rel,6,16,node,node,NOUN,10,nsubj,NONE,5:ref,1,0,forward
477,"They happened in the Philippines which, like Pakistan, is an important and vulnerable node for the business which intelligence agencies and terrorist organizations conduct with each other.",which,which,PRON,PronType=Rel,20,26,conduct,conduct,VERB,6,obj,NONE,19:ref,1,0,forward
479,"The bombings implicated Muslims, and exacerbated regional tensions which the Bush regime and its friends wearing the brass in the Philippine military sought to exploit.",which,which,PRON,PronType=Rel,10,26,exploit,exploit,VERB,16,obj,NONE,9:ref,1,3,forward
480,"Posada's crimes, on the other hand, must seem like ancient history, especially to a people who don't know their history.",who,who,PRON,PronType=Rel,20,23,know,know,VERB,3,nsubj,NONE,19:ref,1,0,forward
481,"And to those who don't even know their crimes, not even that.",who,who,PRON,PronType=Rel,4,8,know,know,VERB,4,nsubj,NONE,3:ref,1,0,forward
483,"I doubt he will be extradited to Venezuela, which is the only way that question could be answered with a Yes.",which,which,PRON,PronType=Rel,10,14,way,way,NOUN,4,nsubj,NONE,6:ref,1,0,forward
497,"I've read the book- it's a first person memoir with the ring of truth, especially since so much of the wider context has confirmed the allegations of Contra drug connections that led to Terrell becoming a target for discrediting by the TWIG counterintelligence group that ran interference for the Contra effort, staffed by covert ops types including Ollie North, Robert Owen, Vince Cannistaro and Buck Revell.",that,that,PRON,PronType=Rel,35,36,led,lead,VERB,1,nsubj,NONE,34:ref,1,0,forward
497,"I've read the book- it's a first person memoir with the ring of truth, especially since so much of the wider context has confirmed the allegations of Contra drug connections that led to Terrell becoming a target for discrediting by the TWIG counterintelligence group that ran interference for the Contra effort, staffed by covert ops types including Ollie North, Robert Owen, Vince Cannistaro and Buck Revell.",that,that,PRON,PronType=Rel,49,50,ran,run,VERB,1,nsubj,NONE,48:ref,1,0,forward
498,Peter Dale Scott includes an account of how Terrell's whistleblowing was stifled by them in his book Cocaine Politics.,how,how,ADV,PronType=Int,8,13,stifled,stifle,VERB,5,advmod,NONE,13:advmod,1,0,forward
